product_id,views,purchases,conversion_rate
7006033,1,1,100
25500005,1,0,0
4500144,1,1,100
20500416,1,0,0
10101033,1,1,100
28718603,1,1,100
3601454,1,0,0
16200064,1,1,100
14100015,1,1,100
13103632,1,1,100
26205454,1,1,100
11500344,1,1,100
10700889,1,1,100
34500061,1,1,100
12900151,1,0,0
2702285,1,1,100
18400092,1,1,100
13000095,1,1,100
28719079,1,1,100
4804248,1,1,100
17800110,1,1,100
12703147,1,1,100
24601259,1,0,0
26016622,1,1,100
28717967,1,1,100
10701037,1,1,100
17300385,1,1,100
28708451,1,1,100
7901062,1,1,100
28718692,1,0,0
12716612,1,0,0
3300006,1,1,100
10800172,1,1,100
1306608,1,1,100
5801656,1,1,100
4500023,1,1,100
5700579,1,1,100
26202896,1,1,100
21405816,1,1,100
34800478,1,1,100
2800004,1,1,100
4900204,1,1,100
4201374,1,1,100
10701045,1,1,100
12709084,1,1,100
21405256,1,0,0
16700081,1,0,0
12707454,1,0,0
26402563,1,1,100
28000068,1,1,100
34100017,1,0,0
3801219,1,0,0
9002581,1,1,100
33000450,1,0,0
5000640,1,0,0
2501980,1,0,0
13201048,1,0,0
4803956,1,1,100
12720074,1,1,100
26403941,1,0,0
2701651,1,1,100
14100024,1,1,100
17301635,1,1,100
12712891,1,1,100
28719162,1,1,100
49100012,1,1,100
3100510,1,1,100
5800748,1,1,100
9100769,1,0,0
28300443,1,1,100
7006235,1,1,100
3600675,1,1,100
47800006,1,1,100
29200086,1,0,0
4100368,1,1,100
21400737,1,1,100
24900199,1,1,100
29502680,1,1,100
26002588,1,1,100
12900153,1,0,0
7200241,1,0,0
2900732,1,1,100
26205433,1,1,100
28708569,1,1,100
28719492,1,1,100
37800042,1,1,100
1801108,1,0,0
12700606,1,1,100
13800517,1,0,0
26204058,1,1,100
16700508,1,1,100
4804389,1,1,100
23500010,1,1,100
13300391,1,1,100
2601919,1,1,100
26600188,1,1,100
12703810,1,1,100
28400750,1,1,100
11100238,1,1,100
13100254,1,1,100
17600916,1,1,100
12714635,1,0,0
28101535,1,1,100
7201422,1,0,0
10502622,1,0,0
8902463,1,1,100
12707120,1,1,100
13102355,1,1,100
35600126,1,1,100
21407945,1,1,100
16000643,1,1,100
2601426,1,1,100
5500287,1,0,0
28100886,1,1,100
37200174,1,0,0
31200772,1,0,0
4502647,1,0,0
49900083,1,0,0
12500127,1,1,100
28716144,1,0,0
1002042,1,1,100
26400498,1,0,0
37100002,1,0,0
6801291,1,0,0
32401191,1,0,0
17601370,1,0,0
5500111,1,1,100
19900057,1,1,100
1307537,1,1,100
19300033,1,1,100
26025234,1,0,0
12719361,1,1,100
12706694,1,1,100
3800750,1,1,100
12714677,1,1,100
7003891,1,1,100
17600553,1,1,100
3700573,1,1,100
26017898,1,1,100
1004885,1,1,100
5500150,1,1,100
17302188,1,1,100
1701544,1,1,100
7005802,1,1,100
21410113,1,1,100
3900279,1,1,100
28721394,1,1,100
48900003,1,1,100
15200505,1,0,0
32403814,1,0,0
12700747,1,0,0
25510492,1,1,100
21405749,1,1,100
28401341,1,1,100
30000020,1,1,100
17800240,1,0,0
7101419,1,1,100
1003636,1,1,100
26000557,1,1,100
10100393,1,0,0
1003820,1,0,0
26009763,1,0,0
17302409,1,1,100
6700787,1,0,0
15200779,1,1,100
32701040,1,0,0
15900143,1,0,0
13104958,1,1,100
2600801,1,1,100
43900065,1,1,100
3801029,1,1,100
12400292,1,1,100
7004538,1,1,100
48700031,1,1,100
9101572,1,1,100
8300406,1,1,100
17000004,1,1,100
26400286,1,1,100
10900310,1,1,100
7203417,1,1,100
23700159,1,0,0
28712925,1,0,0
4802803,1,0,0
6902885,1,0,0
20000560,1,0,0
6301824,1,0,0
15201060,1,1,100
28719091,1,1,100
5300773,1,1,100
5801026,1,1,100
3600759,1,1,100
34200095,1,1,100
32401703,1,0,0
22200182,1,1,100
28718316,1,1,100
12719130,1,1,100
34800483,1,1,100
2800128,1,1,100
12704938,1,1,100
28715783,1,1,100
50400027,1,1,100
38200135,1,0,0
12704378,1,1,100
28720750,1,1,100
21404895,1,1,100
2240021,1,1,100
26022856,1,0,0
7203071,1,1,100
12707824,1,1,100
24100531,1,0,0
21402356,1,1,100
21403969,1,1,100
26600847,1,1,100
21411372,1,1,100
6301376,1,1,100
16000396,1,0,0
10400420,1,1,100
12202055,1,1,100
17301560,1,1,100
28710413,1,1,100
47000043,1,1,100
11900156,1,1,100
12202485,1,1,100
11200349,1,1,100
28721283,1,0,0
18400056,1,1,100
27201545,1,0,0
2602094,1,1,100
8500308,1,1,100
28717030,1,1,100
42300000,1,1,100
12718586,1,1,100
12800417,1,1,100
3601081,1,1,100
6200560,1,1,100
1701278,1,1,100
26204428,1,1,100
12711274,1,1,100
50500140,1,1,100
28704773,1,1,100
12700382,1,1,100
26017865,1,0,0
45601662,1,0,0
12711937,1,1,100
27200446,1,0,0
1305263,1,1,100
50700038,1,0,0
18000288,1,0,0
3701495,1,1,100
28717144,1,1,100
26013979,1,1,100
16200029,1,1,100
21405259,1,1,100
26300379,1,1,100
7600423,1,0,0
26201203,1,1,100
28719612,1,1,100
5700635,1,1,100
10201696,1,1,100
26600717,1,0,0
28800100,1,0,0
15200185,1,1,100
34800089,1,1,100
15200263,1,1,100
12710363,1,1,100
26203020,1,0,0
12800856,1,0,0
6500745,1,0,0
12702434,1,1,100
26010446,1,1,100
21408111,1,1,100
32401617,1,1,100
12718496,1,1,100
1003936,1,1,100
42600114,1,0,0
45600203,1,1,100
10301783,1,1,100
3200401,1,1,100
50300466,1,0,0
6800797,1,0,0
13900885,1,1,100
2601104,1,1,100
14100441,1,1,100
12710092,1,1,100
26404375,1,1,100
2601699,1,1,100
28718476,1,1,100
17300786,1,1,100
12702776,1,1,100
13100087,1,1,100
10201524,1,1,100
17200227,1,1,100
12719835,1,1,100
34800175,1,1,100
26023752,1,0,0
12705143,1,0,0
22700839,1,0,0
17302552,1,1,100
3700258,1,1,100
37200108,1,0,0
1004038,1,1,100
30000016,1,1,100
12711625,1,1,100
5301208,1,1,100
5600304,1,0,0
28101291,1,1,100
9700236,1,1,100
22400122,1,1,100
9101234,1,1,100
28715700,1,1,100
1004403,1,1,100
13102448,1,1,100
3801198,1,0,0
4800431,1,0,0
17300875,1,0,0
2702101,1,0,0
12000281,1,0,0
14700381,1,1,100
19900020,1,0,0
8800976,1,1,100
4200957,1,1,100
12709439,1,1,100
8700081,1,1,100
4201527,1,0,0
6600856,1,0,0
20900872,1,0,0
8300428,1,0,0
12709077,1,1,100
11900009,1,1,100
10700926,1,1,100
22400130,1,0,0
3100146,1,1,100
26013773,1,0,0
12708812,1,0,0
12715669,1,1,100
18100313,1,1,100
28715494,1,1,100
12000017,1,1,100
1701002,1,1,100
12710226,1,0,0
12708043,1,1,100
28401254,1,1,100
3601500,1,0,0
8800887,1,1,100
25510418,1,1,100
10300016,1,1,100
12700426,1,1,100
15901310,1,1,100
28715796,1,1,100
11900416,1,1,100
18300888,1,0,0
36800021,1,1,100
26022907,1,1,100
9800557,1,1,100
16200096,1,1,100
5800801,1,1,100
26012110,1,1,100
17200852,1,1,100
12715962,1,1,100
21406672,1,1,100
49300003,1,0,0
28720844,1,0,0
1004813,1,1,100
26200211,1,1,100
12706264,1,1,100
1701538,1,1,100
7600527,1,1,100
13101657,1,1,100
28401041,1,0,0
17600287,1,0,0
21405235,1,1,100
22200254,1,1,100
12707337,1,1,100
21408092,1,0,0
28721074,1,0,0
18001522,1,1,100
9200520,1,0,0
5300333,1,0,0
8000333,1,1,100
4804025,1,1,100
12712980,1,1,100
13901247,1,1,100
6500718,1,0,0
10500334,1,0,0
21404646,1,0,0
28715490,1,1,100
13400819,1,1,100
22200234,1,0,0
28715974,1,1,100
15200865,1,1,100
18200028,1,1,100
2501172,1,1,100
23000160,1,1,100
27800053,1,1,100
16000302,1,1,100
17301731,1,1,100
28715597,1,1,100
7006497,1,1,100
12706219,1,1,100
13901148,1,1,100
28715773,1,1,100
26006366,1,1,100
22500345,1,1,100
21410237,1,1,100
4801247,1,1,100
25000657,1,1,100
26403315,1,1,100
28716535,1,1,100
12720613,1,1,100
26400646,1,1,100
39900046,1,0,0
26017866,1,1,100
10400618,1,1,100
28704133,1,0,0
4802400,1,1,100
1307440,1,1,100
9800253,1,1,100
41600018,1,1,100
15901411,1,1,100
2601440,1,1,100
22700546,1,1,100
1307071,1,1,100
4700569,1,1,100
28719262,1,1,100
12720073,1,1,100
9400076,1,0,0
8902043,1,1,100
12712193,1,1,100
28713076,1,1,100
5700503,1,1,100
34700031,1,1,100
25500808,1,0,0
12500240,1,1,100
28717115,1,1,100
17600025,1,1,100
12701406,1,0,0
43200029,1,0,0
12719728,1,0,0
18500056,1,1,100
28716942,1,1,100
13100629,1,0,0
17200041,1,1,100
7300475,1,1,100
12701999,1,1,100
22600078,1,1,100
2702152,1,1,100
18001496,1,1,100
20100012,1,1,100
19002310,1,0,0
12718935,1,1,100
4600471,1,1,100
6701208,1,1,100
6301127,1,0,0
12708827,1,0,0
26013370,1,0,0
11600268,1,0,0
1307174,1,1,100
13300078,1,1,100
38200082,1,0,0
25400281,1,1,100
4803459,1,1,100
24601766,1,0,0
26203886,1,1,100
12702365,1,1,100
26404964,1,1,100
26404398,1,1,100
4201442,1,0,0
26018750,1,1,100
27800087,1,1,100
6902830,1,1,100
23800024,1,1,100
8700199,1,1,100
1004226,1,1,100
1201460,1,1,100
2400665,1,1,100
18001416,1,1,100
10502835,1,0,0
37000009,1,0,0
28717298,1,1,100
24900075,1,1,100
11400106,1,0,0
17500347,1,0,0
17500007,1,0,0
2601215,1,1,100
13103703,1,1,100
7004005,1,1,100
12800185,1,1,100
10502944,1,1,100
16400242,1,1,100
5800727,1,1,100
5801694,1,1,100
14500070,1,1,100
28708819,1,0,0
27201389,1,0,0
26005598,1,0,0
17600997,1,0,0
4802201,1,1,100
12709650,1,0,0
26026604,1,0,0
6701054,1,1,100
1701144,1,0,0
7300560,1,1,100
45600915,1,0,0
15900009,1,1,100
18300267,1,1,100
45900003,1,0,0
3300437,1,1,100
43700048,1,1,100
12718583,1,1,100
26021814,1,0,0
28401180,1,1,100
12720616,1,1,100
32400888,1,1,100
12700663,1,1,100
25600055,1,1,100
24601726,1,0,0
4800605,1,1,100
12300661,1,1,100
5100260,1,1,100
2402946,1,1,100
12719072,1,1,100
13300423,1,1,100
21408313,1,1,100
30600018,1,1,100
2401506,1,1,100
10300436,1,0,0
6301960,1,0,0
12719860,1,1,100
1306280,1,0,0
5701108,1,1,100
26300651,1,1,100
15100370,1,1,100
6700581,1,1,100
5500184,1,1,100
54900013,1,1,100
17301157,1,1,100
15100344,1,1,100
26024415,1,0,0
24900206,1,1,100
28715852,1,1,100
31600559,1,0,0
10100786,1,0,0
21405556,1,0,0
14700115,1,0,0
5100630,1,0,0
5301150,1,1,100
17300997,1,1,100
8200244,1,1,100
9002608,1,1,100
9001979,1,0,0
12600088,1,1,100
2701940,1,1,100
12703859,1,1,100
24500019,1,1,100
7600566,1,1,100
1307466,1,1,100
28102705,1,1,100
15200778,1,1,100
11500878,1,1,100
9700076,1,1,100
11400713,1,1,100
12720316,1,1,100
26026999,1,1,100
16700959,1,1,100
1306964,1,0,0
1305975,1,1,100
32400496,1,1,100
17500807,1,1,100
4502176,1,0,0
10501633,1,1,100
5100682,1,1,100
19001328,1,0,0
34600116,1,1,100
28719494,1,1,100
12719591,1,1,100
9000205,1,1,100
28717062,1,1,100
12717014,1,0,0
1004801,1,0,0
1401563,1,1,100
4201620,1,0,0
28720588,1,1,100
42600057,1,1,100
21406997,1,1,100
32401900,1,0,0
21409404,1,1,100
7203886,1,1,100
26500333,1,1,100
6201217,1,0,0
2800074,1,1,100
28712160,1,1,100
12201791,1,0,0
51900000,1,1,100
1002535,1,1,100
11000000,1,1,100
31500157,1,1,100
14400029,1,1,100
26026780,1,1,100
9400080,1,1,100
12700059,1,1,100
26200106,1,1,100
2300201,1,1,100
10700289,1,1,100
1802052,1,1,100
9800664,1,0,0
5400095,1,0,0
25510126,1,0,0
12719299,1,1,100
12712723,1,1,100
6200674,1,1,100
5300080,1,1,100
12719782,1,1,100
12709976,1,1,100
2501264,1,1,100
26403917,1,1,100
16400019,1,1,100
17200932,1,1,100
12718531,1,0,0
26403428,1,1,100
21401442,1,1,100
12712580,1,1,100
34500007,1,1,100
9300106,1,1,100
28703927,1,1,100
12708592,1,1,100
12709954,1,1,100
5801266,1,1,100
17300814,1,1,100
12400234,1,1,100
4803809,1,1,100
28714013,1,1,100
17302433,1,1,100
9200510,1,1,100
42000031,1,1,100
16001045,1,1,100
26202513,1,1,100
25100330,1,1,100
26400671,1,1,100
1801584,1,0,0
1307378,1,0,0
12100480,1,0,0
12707737,1,1,100
12710347,1,1,100
11500572,1,1,100
2700406,1,1,100
12703656,1,1,100
2702241,1,1,100
12700228,1,1,100
34100036,1,1,100
17301418,1,1,100
12718336,1,1,100
11700205,1,1,100
12708061,1,0,0
16000459,1,0,0
27900036,1,1,100
12100514,1,1,100
12705457,1,1,100
28717549,1,1,100
45100004,1,1,100
12702443,1,1,100
5400860,1,0,0
2402265,1,0,0
1003592,1,1,100
13200374,1,1,100
3801171,1,1,100
8902744,1,1,100
4800728,1,1,100
29900074,1,1,100
25509942,1,1,100
13901656,1,0,0
10400709,1,0,0
28102763,1,1,100
2403017,1,0,0
13104861,1,1,100
17700053,1,0,0
26021853,1,1,100
26026242,1,1,100
21900011,1,1,100
12100485,1,1,100
18300616,1,1,100
12712794,1,1,100
2700821,1,1,100
27700845,1,1,100
12704301,1,0,0
17300929,1,1,100
12100629,1,1,100
9200471,1,0,0
13200381,1,1,100
49800023,1,1,100
20900485,1,1,100
17700898,1,0,0
11500750,1,0,0
21403399,1,0,0
5800095,1,0,0
17300022,1,1,100
28401282,1,0,0
1005169,1,1,100
12709952,1,1,100
21800235,1,1,100
12800635,1,1,100
10900348,1,1,100
2601691,1,1,100
2200927,1,1,100
27400032,1,1,100
26402815,1,1,100
1003527,1,1,100
26013722,1,1,100
8500122,1,1,100
9600025,1,0,0
10400638,1,1,100
12700031,1,0,0
26000493,1,0,0
45601628,1,0,0
8300447,1,0,0
15100376,1,1,100
45500001,1,1,100
6902699,1,1,100
14300370,1,1,100
23301597,1,0,0
17302412,1,1,100
32601141,1,0,0
12500801,1,0,0
26203740,1,1,100
2602260,1,0,0
2100036,1,1,100
26900024,1,1,100
7202456,1,1,100
14701858,1,0,0
13300121,1,1,100
17300387,1,1,100
7800033,1,1,100
10503742,1,1,100
2502093,1,0,0
14701357,1,1,100
55400033,1,0,0
24400300,1,1,100
12711480,1,1,100
12706113,1,1,100
15500048,1,1,100
19002295,1,1,100
9200054,1,0,0
28715920,1,1,100
1201425,1,0,0
23000150,1,1,100
12705127,1,1,100
6700685,1,1,100
36200009,1,0,0
1480674,1,1,100
28401202,1,1,100
25504527,1,0,0
12711459,1,1,100
38300202,1,0,0
7006205,1,0,0
12716295,1,1,100
58300009,1,1,100
10900214,1,1,100
17900294,1,0,0
41000002,1,1,100
26205018,1,0,0
4900122,1,1,100
1004732,1,1,100
4600437,1,0,0
6800959,1,1,100
5000318,1,1,100
7700106,1,1,100
18500031,1,1,100
26401110,1,1,100
7300401,1,1,100
12711574,1,1,100
5800843,1,1,100
22700703,1,0,0
24300042,1,1,100
17501005,1,0,0
28716239,1,0,0
37800123,1,0,0
55700111,1,0,0
5800701,1,1,100
28708782,1,1,100
29502167,1,1,100
28100902,1,1,100
2800492,1,0,0
2501594,1,1,100
23000570,1,1,100
11500624,1,1,100
12711553,1,0,0
10301208,1,0,0
12720582,1,0,0
5801549,1,1,100
21405481,1,1,100
34600014,1,0,0
3200125,1,0,0
4800799,1,1,100
50000041,1,0,0
28706257,1,1,100
42600110,1,1,100
6301377,1,1,100
26204788,1,1,100
12702055,1,1,100
10301819,1,0,0
12700515,1,1,100
26100009,1,1,100
28716997,1,1,100
4502592,1,0,0
6902248,1,1,100
8901869,1,1,100
28715149,1,1,100
2402881,1,1,100
12700595,1,1,100
9200528,1,0,0
12720102,1,1,100
26401309,1,0,0
26300620,1,1,100
7101291,1,1,100
9101062,1,1,100
12718429,1,1,100
6300759,1,1,100
1701343,1,1,100
30000058,1,1,100
11600411,1,1,100
2800236,1,1,100
2501452,1,0,0
21410891,1,0,0
18300960,1,0,0
12702132,1,1,100
1304849,1,1,100
26202446,1,0,0
27900006,1,0,0
28719117,1,1,100
8600140,1,1,100
34200016,1,1,100
23700097,1,0,0
3200404,1,0,0
26203751,1,1,100
26203359,1,1,100
12719822,1,1,100
3601258,1,1,100
5300282,1,1,100
26204886,1,1,100
2402463,1,0,0
7003576,1,1,100
26400323,1,1,100
1802107,1,1,100
15100093,1,1,100
21408810,1,1,100
17301653,1,1,100
30100092,1,1,100
44600050,1,0,0
28718436,1,1,100
1701397,1,1,100
2600264,1,1,100
3900282,1,1,100
10900382,1,1,100
4700599,1,0,0
28300266,1,1,100
12707871,1,0,0
26027689,1,1,100
22200049,1,0,0
23400001,1,1,100
12703666,1,1,100
42600186,1,1,100
8200311,1,1,100
10700712,1,1,100
28101508,1,1,100
23000049,1,1,100
6900208,1,0,0
25000656,1,0,0
10400555,1,1,100
45601965,1,1,100
1004749,1,1,100
5200096,1,1,100
26400470,1,1,100
1004503,1,1,100
6700364,1,0,0
9600082,1,1,100
17200218,1,1,100
10700923,1,1,100
14700668,1,1,100
21410727,1,0,0
1500473,1,1,100
4200861,1,0,0
6801114,1,1,100
12718698,1,1,100
17302704,1,1,100
10600068,1,1,100
7006007,1,1,100
12703716,1,1,100
5000753,1,1,100
25300339,1,0,0
3700627,1,1,100
13200159,1,1,100
3900628,1,1,100
34800480,1,1,100
12202035,1,1,100
15700116,1,1,100
9700394,1,1,100
10400624,1,1,100
52800013,1,1,100
1802039,1,1,100
28100889,1,1,100
8800326,1,0,0
50900039,1,1,100
15200089,1,1,100
22400186,1,1,100
28401385,1,0,0
10400336,1,0,0
1307319,1,0,0
16400015,1,1,100
20900309,1,0,0
4803316,1,1,100
12901006,1,0,0
17301036,1,1,100
26600741,1,1,100
38100345,1,0,0
34200079,1,1,100
26500498,1,1,100
5301495,1,1,100
13100841,1,1,100
45100033,1,1,100
45601245,1,0,0
11400709,1,1,100
12718717,1,1,100
26404927,1,1,100
15400309,1,1,100
2900922,1,0,0
2402611,1,1,100
17100388,1,1,100
13104354,1,1,100
1701326,1,1,100
6201011,1,1,100
18001599,1,0,0
4804318,1,0,0
21408805,1,1,100
34600119,1,0,0
12202358,1,1,100
2601989,1,1,100
1005142,1,1,100
11600158,1,1,100
50600011,1,1,100
1004666,1,1,100
27300013,1,1,100
7005394,1,1,100
1480196,1,1,100
9700233,1,1,100
13000022,1,1,100
56100023,1,0,0
8300410,1,1,100
26402932,1,1,100
12711764,1,0,0
26203376,1,0,0
1802016,1,0,0
32401066,1,0,0
4801707,1,0,0
32401446,1,0,0
17500522,1,0,0
9700235,1,0,0
11600234,1,1,100
13300165,1,1,100
5700664,1,1,100
1500455,1,1,100
11400714,1,1,100
28102626,1,0,0
12700058,1,0,0
10503597,1,0,0
22900287,1,1,100
28719493,1,1,100
1004583,1,1,100
6302169,1,1,100
3200308,1,1,100
3700467,1,1,100
26205029,1,1,100
20100272,1,1,100
9700073,1,0,0
15902828,1,0,0
15901762,1,0,0
8700123,1,1,100
37500362,1,0,0
4803521,1,1,100
34400007,1,1,100
31600581,1,1,100
12500768,1,1,100
12600014,1,1,100
6302214,1,1,100
28717874,1,1,100
1480198,1,1,100
21411679,1,1,100
23301483,1,1,100
47200183,1,0,0
4501793,1,0,0
3800806,1,0,0
28713662,1,1,100
20200319,1,1,100
1002484,1,1,100
17302953,1,1,100
10502234,1,0,0
13000172,1,1,100
1201196,1,1,100
23100019,1,1,100
26019542,1,0,0
4501395,1,1,100
28716825,1,0,0
1700764,1,0,0
12708205,1,0,0
45600525,1,0,0
15200414,1,0,0
21400419,1,0,0
21400503,1,0,0
11200373,1,1,100
18001357,1,1,100
34800471,1,1,100
21411282,1,0,0
3900350,1,0,0
40500408,1,0,0
12700087,1,0,0
8700159,1,1,100
3200406,1,1,100
48200414,1,0,0
15100345,1,0,0
28300089,1,0,0
35108764,1,0,0
25700500,1,0,0
12706798,1,1,100
7900956,1,1,100
4900358,1,1,100
44000006,1,1,100
16600107,1,1,100
48600007,1,0,0
25508556,1,0,0
2200223,1,1,100
9000217,1,1,100
13500433,1,1,100
10300621,1,1,100
6201207,1,0,0
20900482,1,1,100
15700151,1,1,100
10101401,1,1,100
35104550,1,0,0
13104735,1,1,100
6902980,1,1,100
13300034,1,1,100
2400262,1,0,0
21410614,1,1,100
25501375,1,0,0
28708366,1,0,0
28100682,1,1,100
13102494,1,1,100
11300053,1,1,100
13103670,1,0,0
5500032,1,1,100
21800197,1,0,0
3701110,1,1,100
26203859,1,1,100
3900003,1,1,100
12714115,1,1,100
4803653,1,1,100
12712850,1,1,100
16700024,1,1,100
29501756,1,1,100
16100029,1,1,100
11200245,1,1,100
6100016,1,1,100
2600940,1,1,100
6201394,1,0,0
28100989,1,1,100
28300632,1,1,100
16400431,1,0,0
11500673,1,1,100
11600038,1,1,100
2240034,1,1,100
33000310,1,0,0
26600305,1,0,0
14701024,1,0,0
12301160,1,0,0
12711843,1,0,0
5400653,1,1,100
10503339,1,0,0
12718956,1,1,100
5500155,1,1,100
1600323,1,0,0
45602189,1,0,0
32402125,1,1,100
28718294,1,1,100
25800020,1,1,100
42900026,1,0,0
12700123,1,1,100
14700855,1,1,100
16000974,1,1,100
7200038,1,0,0
8901103,1,1,100
24100193,1,1,100
15200113,1,1,100
3700854,1,1,100
5000465,1,1,100
28400504,1,1,100
2401752,1,1,100
6100236,1,1,100
10100646,1,1,100
2602192,1,0,0
25510485,1,1,100
17200798,1,1,100
21401842,1,1,100
37400025,1,1,100
19900017,1,1,100
15400231,1,0,0
26402958,1,0,0
1801581,1,1,100
15100220,1,1,100
1004657,1,1,100
12709942,1,1,100
2401435,1,1,100
28704695,1,1,100
2601438,1,1,100
3200513,1,1,100
5300185,1,1,100
13200636,1,1,100
5800344,1,0,0
13200715,1,0,0
12718511,1,0,0
49800027,1,1,100
28716486,1,0,0
3100195,1,0,0
39800108,1,0,0
12720372,1,1,100
15200067,1,1,100
26201001,1,1,100
4700390,1,1,100
9800428,1,1,100
25507596,1,0,0
15201159,1,1,100
26400179,1,1,100
11500214,1,1,100
45300082,1,1,100
29502149,1,1,100
24800161,1,0,0
27700260,1,0,0
23200011,1,0,0
12700742,1,1,100
26500037,1,1,100
21401694,1,1,100
33000244,1,1,100
38300264,1,0,0
45300065,1,1,100
4803010,1,1,100
44300061,1,1,100
26026211,1,1,100
26015339,1,0,0
28101830,1,1,100
12707961,1,1,100
8300389,1,1,100
15300310,1,1,100
33900002,1,1,100
14701115,1,1,100
21000051,1,1,100
32403819,1,0,0
26203770,1,1,100
15902170,1,0,0
10300368,1,1,100
1004977,1,0,0
2701607,1,1,100
28401281,1,0,0
1307366,1,1,100
27700699,1,1,100
25200182,1,1,100
26400114,1,1,100
8200061,1,1,100
3801300,1,1,100
9101073,1,1,100
7101069,1,1,100
5400379,1,0,0
45601181,1,0,0
2300249,1,1,100
17300133,1,1,100
19600387,1,1,100
3500204,1,1,100
4801752,1,0,0
49100016,1,1,100
2100093,1,1,100
28101517,1,1,100
4502662,1,1,100
6902818,1,1,100
14000195,1,0,0
26009225,1,1,100
9100928,1,0,0
12703686,1,1,100
26600687,1,0,0
25506060,1,0,0
12000029,1,1,100
45601996,1,0,0
25507606,1,0,0
27700785,1,1,100
12717088,1,1,100
26203545,1,1,100
11000231,1,1,100
21100262,1,1,100
5100793,1,1,100
17300025,1,0,0
26900028,1,1,100
21403084,1,1,100
25500166,1,0,0
32403761,1,1,100
12705250,1,1,100
12800615,1,1,100
6600569,1,1,100
6200521,1,1,100
9200348,1,1,100
5200101,1,1,100
4700594,1,1,100
12709041,1,0,0
23000174,1,1,100
5600323,1,1,100
12717998,1,1,100
12704183,1,1,100
1201566,1,1,100
25200298,1,0,0
31501011,1,0,0
1004429,1,1,100
5800414,1,0,0
6800957,1,1,100
4400406,1,1,100
1600373,1,1,100
18700013,1,1,100
1004936,1,0,0
12715370,1,1,100
28716226,1,1,100
26401601,1,1,100
31900079,1,0,0
35101672,1,0,0
21000008,1,0,0
26018454,1,1,100
3100847,1,1,100
26023649,1,0,0
26018632,1,0,0
25508824,1,0,0
26403804,1,1,100
13500367,1,1,100
28715222,1,1,100
3000064,1,1,100
2702557,1,1,100
10400742,1,1,100
5701219,1,1,100
10301554,1,1,100
12720065,1,1,100
2601752,1,1,100
7202749,1,0,0
12718610,1,1,100
18000933,1,0,0
28101139,1,1,100
15200801,1,1,100
21411789,1,1,100
29501114,1,1,100
4502177,1,0,0
6200996,1,0,0
28713517,1,0,0
25500043,1,0,0
2700199,1,1,100
18900022,1,0,0
8902384,1,1,100
26003038,1,0,0
29600007,1,0,0
21404659,1,0,0
3100944,1,0,0
5600347,1,1,100
26402272,1,1,100
1004957,1,1,100
6000227,1,1,100
12703353,1,1,100
6200307,1,1,100
5301353,1,1,100
3700039,1,1,100
5701107,1,1,100
16800179,1,1,100
6201092,1,1,100
6300879,1,1,100
5100347,1,1,100
4100236,1,1,100
12708960,1,0,0
7901077,1,0,0
13201321,1,0,0
21401869,1,0,0
9101602,1,0,0
37500247,1,0,0
18000360,1,0,0
22700070,1,1,100
29100055,1,0,0
3901186,1,1,100
5800737,1,1,100
43900002,1,1,100
28720869,1,0,0
28721819,1,0,0
26500486,1,1,100
10400458,1,1,100
12400062,1,1,100
28718154,1,1,100
12716604,1,0,0
26014768,1,1,100
29502621,1,1,100
10100914,1,1,100
26601272,1,1,100
20000170,1,1,100
5301212,1,1,100
5500261,1,1,100
28718293,1,1,100
24600659,1,1,100
29502889,1,1,100
18300124,1,1,100
12800650,1,1,100
3801082,1,1,100
26204034,1,1,100
11400300,1,0,0
26003922,1,1,100
44100025,1,1,100
7300354,1,1,100
12701316,1,1,100
17302737,1,1,100
10500438,1,1,100
27700665,1,0,0
2502117,1,1,100
28720594,1,1,100
49800001,1,1,100
9200404,1,0,0
6601075,1,0,0
1701375,1,0,0
4900419,1,1,100
28300263,1,1,100
28101969,1,0,0
12708160,1,1,100
28300257,1,1,100
12714679,1,0,0
15500275,1,1,100
12710361,1,1,100
24400151,1,0,0
5300050,1,1,100
6600944,1,1,100
8800028,1,1,100
8200486,1,1,100
5701020,1,1,100
12800055,1,1,100
1701301,1,1,100
43300127,1,1,100
10101382,1,1,100
29501517,1,1,100
22400179,1,1,100
12709486,1,1,100
28715830,1,1,100
28101035,1,1,100
12701001,1,0,0
6902175,1,0,0
37500027,1,0,0
9800436,1,1,100
26201626,1,0,0
20100160,1,1,100
9200720,1,0,0
35900053,1,1,100
42600030,1,1,100
1801973,1,1,100
12700586,1,1,100
26203362,1,1,100
2800033,1,1,100
15900040,1,0,0
14700131,1,1,100
9700200,1,0,0
38600195,1,1,100
13100371,1,1,100
13100497,1,1,100
44400070,1,1,100
17400001,1,1,100
5100602,1,1,100
12716423,1,1,100
12700215,1,1,100
21000013,1,0,0
23300521,1,1,100
12701336,1,1,100
29502257,1,0,0
4502660,1,1,100
1500478,1,1,100
2501943,1,1,100
19600369,1,1,100
13901888,1,0,0
12301106,1,1,100
5000214,1,1,100
7003083,1,0,0
1004703,1,0,0
3700338,1,1,100
26401580,1,1,100
29100052,1,1,100
1002099,1,1,100
13200539,1,1,100
14300262,1,1,100
4804156,1,1,100
3900225,1,1,100
53100031,1,0,0
10501624,1,1,100
14100556,1,0,0
7203534,1,0,0
15900016,1,0,0
12300988,1,1,100
5700233,1,1,100
12200864,1,0,0
5400109,1,0,0
